livre;202;146;391;183;409;176
plutôt;1;3;3;5;3;7
particulièrement;2;6;4;6;1;5
modalité;2;4;4;1;4;5
militaire;9;7;2;2;0;2
juillet;10;11;0;1;0;1
impliquer;0;9;4;0;6;1
faculté;3;2;6;9;0;1
exécuter;4;2;1;2;5;9
extraire;0;0;0;1;8;9
exclusivement;1;7;4;3;5;2
exactement;1;1;5;4;2;2
entité;0;10;2;0;10;0
enlever;2;2;3;5;7;5
eau;0;0;1;3;0;16
désormais;2;4;6;0;3;4
découpage;0;0;0;0;20;1
disparaître;1;1;1;13;0;7
complètement;2;2;5;4;0;3
brevet;1;6;1;0;13;2
bref;0;1;0;6;6;9
bourse;13;8;0;2;0;0
bientôt;2;5;4;2;3;5
assister;3;3;0;10;0;7
american;5;5;0;0;2;0
adaptation;0;1;8;3;2;4
élever;6;3;7;6;0;0
vocabulaire;1;0;1;11;2;0
verre;2;1;0;0;2;18
unifier;1;2;4;2;10;4
und;4;4;1;0;3;0
succéder;1;0;5;2;7;4
succès;8;0;6;2;0;3
spirituel;1;2;5;13;0;1
simultané;0;2;8;1;1;6
rouge;1;3;1;2;0;13
rigoureux;1;0;2;1;5;0
revêtir;1;2;7;1;1;4
précédent;4;1;2;4;6;3
procurer;5;3;4;1;5;3
pousser;0;3;4;8;4;3
population;4;5;1;5;1;2
parcourir;6;1;3;2;1;6
médecine;3;4;1;2;7;4
médaille;1;1;0;1;2;13
moitié;4;2;1;3;2;8
maintenir;5;4;5;1;6;1
jeune;5;0;2;7;2;6
inverse;0;4;6;1;4;8
interprétation;0;0;6;9;3;3
installation;2;11;0;0;5;2
facilement;1;3;3;1;10;3
fabriquer;8;1;1;0;0;12
extrême;0;1;9;5;2;2
département;3;16;1;0;1;1
démontrer;1;2;5;0;0;5
divin;0;0;3;18;0;1
disperser;4;2;3;1;10;1
destinée;1;6;3;3;7;3
delà;1;1;7;3;2;7
coordination;0;9;4;1;6;0
compliqué;1;0;2;3;2;8
campagne;12;4;0;4;1;1
aérien;1;2;0;0;0;16
auditeur;6;0;1;8;0;5
assemblée;1;13;0;2;2;4
artificiel;0;1;8;4;0;7
approprié;0;7;2;0;9;3
abondant;3;4;2;0;7;5
émission;0;12;0;1;4;4
w;2;0;1;1;3;3
transporter;4;1;3;3;3;6
sûr;0;1;1;2;5;7
subdivision;0;0;0;1;14;1
siège;0;7;0;4;10;1
sceau;1;1;1;0;2;7
recourir;2;8;3;0;4;3
prévoir;5;11;2;1;2;0
provenir;7;1;3;2;4;4
perspective;0;1;2;0;1;15
percevoir;0;0;8;1;0;3
mentionner;1;1;1;1;18;0
mauvais;5;0;0;8;3;5
largeur;1;0;2;0;2;15
joint;2;3;2;0;12;0
infini;0;1;7;7;1;6
indispensable;2;2;7;3;3;2
inconnu;1;0;1;6;4;10
incomplet;1;0;5;4;4;2
hauteur;0;1;3;2;2;13
habitude;1;2;2;5;5;4
géographie;0;1;3;5;4;7
fête;0;1;0;12;2;4
futur;1;1;9;2;5;0
frapper;1;0;0;2;4;10
exécution;0;5;4;5;3;5
enrichir;1;2;4;12;1;2
décider;4;2;1;2;10;1
débat;1;5;0;12;0;0
dater;2;0;2;0;9;5
culte;0;0;1;15;0;0
conscient;0;0;9;7;0;0
condenser;0;1;4;2;5;0
cataloguer;2;4;0;1;13;1
caractériser;0;1;14;0;0;4
capable;1;0;10;3;0;2
antique;0;0;0;12;2;6
annexe;1;3;2;1;13;0
analogie;1;0;0;0;3;2
aisément;1;1;3;3;8;2
accomplir;1;1;9;5;3;0
xiiie;4;1;0;3;1;11
volontaire;3;5;4;3;2;0
verso;0;0;1;0;16;2
usuel;2;0;0;2;6;4
ultérieur;0;0;8;0;12;0
systématiquement;4;6;0;1;9;0
subir;2;1;2;3;5;8
stock;15;2;0;0;1;0
signature;1;0;0;0;10;9
second;1;1;2;6;3;1
réponse;4;5;0;3;2;2
référer;0;1;3;0;14;1
rechercher;0;0;2;3;5;7
préoccuper;2;5;1;2;4;0
poétique;0;1;0;17;0;0
photographier;0;0;0;2;1;18
opposer;4;0;1;7;2;1
ombre;0;0;2;1;0;17
nouvel;0;5;1;2;1;11
ministère;9;12;0;0;0;0
légal;3;12;0;0;3;1
innombrable;3;2;5;0;3;2
imitation;0;0;7;4;3;6
illimité;2;1;5;2;2;9
hollande;15;0;0;0;3;0
gazette;12;0;0;2;2;2
fichier;0;1;0;0;19;0
effectuer;4;3;2;0;4;7
départ;1;0;4;3;6;4
déduire;0;0;5;1;0;3
dramatique;0;1;0;13;1;4
célèbre;3;1;2;9;1;2
critère;0;1;10;0;4;0
considération;1;2;5;1;2;1
confondre;0;0;7;4;3;3
composé;0;1;0;2;6;7
complémentaire;0;2;2;0;12;4
complément;1;2;0;1;13;2
comparable;1;1;9;2;2;2
commander;10;1;3;1;2;1
coefficient;2;0;11;0;3;1
chef_d_oeuvre;0;2;3;13;0;2
annuellement;9;5;0;0;5;0
aimer;1;2;2;12;1;1
abréger;0;1;1;1;16;0
aboutir;1;0;12;0;3;3
3e;9;2;1;0;6;2
2e;7;1;0;0;9;1
étiquette;2;0;0;3;9;5
équivalent;2;2;2;2;3;7
épaisseur;0;1;1;0;0;17
valoir;3;3;1;2;6;3
universalis;0;1;0;0;9;0
transcrire;2;0;1;4;2;9
traducteur;2;1;2;8;2;1
standardisation;0;1;2;0;5;5
soulever;0;1;6;8;2;2
sigle;0;1;0;0;4;11
sensibilité;0;0;7;7;0;4
réfléchir;0;0;10;2;2;1
psychique;0;0;18;1;0;1
près_de;9;3;2;2;3;0
provoquer;0;2;7;0;2;8
province;10;9;0;1;0;0
prototype;5;0;1;4;8;2
protection;5;9;0;1;1;2
poème;1;0;0;15;2;2
philologie;2;0;10;1;2;0
pape;6;2;0;7;0;3
paix;6;12;2;0;0;0
nuit;0;2;0;9;1;7
nouveauté;7;4;3;0;5;0
nommer;4;1;0;4;1;4
naissance;1;1;3;4;0;8
métaphysique;2;0;6;8;0;0
monter;3;0;0;1;2;11
kilomètre;3;3;0;0;0;12
juge;3;1;2;9;3;0
journalisme;12;1;2;3;0;1
interne;1;1;4;2;8;1
in_folio;4;0;0;3;11;2
identification;0;0;1;2;11;1
historien;0;1;1;10;7;0
génération;0;0;9;7;2;0
génie;0;1;2;12;0;1
gutenberg;5;0;0;1;0;10
groupement;1;2;6;1;8;1
genève;4;15;0;1;0;0
fonctionnement;3;1;7;0;2;6
feuillet;0;0;0;0;17;2
fermer;4;0;0;9;1;2
femme;2;1;0;8;6;2
faute;0;1;1;6;2;7
fantaisie;1;0;8;4;2;5
espagnol;7;2;0;5;1;4
désir;1;0;7;9;0;0
dépouillement;0;2;0;0;14;1
déclarer;10;2;0;4;2;1
dominer;0;0;10;5;0;2
documenter;0;5;2;1;5;4
demeurer;1;5;2;2;2;3
cuivre;0;0;0;0;1;17
créateur;1;0;5;9;1;1
correction;0;1;5;0;8;5
contribuer;4;2;5;2;3;4
contact;1;3;5;3;1;3
client;12;2;0;0;2;2
chanter;0;1;0;12;2;2
auto;5;1;2;1;3;7
audition;0;1;2;4;0;12
atelier;5;11;1;0;1;2
arbitraire;0;1;4;2;7;2
angle;0;0;2;0;1;11
amour;0;0;9;10;0;0
absolu;1;3;5;1;2;2
élargir;1;1;9;3;3;2
version;0;1;2;11;1;3
vedette;0;0;0;0;16;2
variation;0;1;4;4;3;3
uniforme;0;1;4;6;2;4
télégramme;7;1;0;0;1;4
traditionnel;0;0;4;2;6;7
times;3;2;0;1;7;0
supplément;9;0;0;1;9;0
suffisant;1;3;2;1;4;3
signifier;0;0;1;3;4;8
réclamer;6;2;1;2;0;7
remarquer;1;0;1;14;2;1
relativement;2;0;10;2;3;2
regard;0;0;4;2;5;3
rang;3;0;4;3;6;1
prénom;1;0;0;0;12;1
protéger;6;2;1;1;6;2
prose;0;0;0;14;3;1
possession;1;2;5;5;1;2
plier;1;0;0;0;13;3
parchemin;0;1;0;1;1;16
parallèle;1;2;6;0;2;6
paléographie;1;0;3;6;0;7
optique;0;0;3;0;0;14
numérotage;2;1;0;0;14;1
manifestation;0;1;9;6;1;0
livrer;4;1;4;3;2;4
lisibilité;0;0;1;1;0;12
jean;3;1;0;8;2;4
inventeur;0;1;6;2;0;9
instant;1;2;6;5;0;3
heureux;1;1;2;10;3;2
für;4;4;0;0;3;0
ex_libris;7;0;0;0;6;2
essayer;1;1;2;6;3;4
entraîner;2;5;1;6;2;1
duplicata;0;0;0;0;15;3
distingué;1;0;0;6;9;3
curiosité;3;1;6;3;4;1
couverture;0;0;0;0;15;3
coordonnée;0;0;6;1;7;2
consommation;3;3;1;3;0;6
connexion;1;6;3;1;6;0
communiquer;6;1;5;3;0;2
communauté;0;12;5;0;0;0
chine;1;0;0;7;0;10
cesser;4;1;1;6;3;2
centimètre;0;0;0;0;4;12
centaine;7;3;4;0;1;2
calculer;2;1;0;1;3;9
brûler;2;1;0;12;0;0
biographie;1;0;1;2;12;0
août;9;2;0;2;0;4
almanach;9;0;1;1;3;0
acquisition;1;1;4;5;7;0
accès;1;0;0;3;13;1
accroissement;2;1;6;0;6;1
abstraction;0;1;8;1;2;2
évoluer;0;3;9;0;0;5
éloigner;2;3;4;0;2;6
éliminer;0;1;4;5;5;2
xve;3;1;1;1;1;11
tenue;2;5;2;1;2;2
sérieux;2;2;6;5;1;2
systématisation;0;2;0;0;5;0
spécimen;3;1;0;3;9;0
schématique;0;0;3;0;0;10
satisfaire;1;2;7;2;4;1
sacré;0;0;2;10;2;3
respectif;0;5;4;0;9;0
renseigner;1;4;1;0;11;0
race;0;2;6;10;0;0
prononcer;0;2;1;12;0;3
prolongement;0;2;6;1;1;4
progressivement;0;8;5;1;2;2
press;2;0;1;0;0;0
ponctuation;0;0;1;2;2;8
particularité;1;0;2;3;4;5
otlet;1;9;0;1;2;2
orchestre;1;0;1;1;1;13
nécessiter;1;2;1;1;7;6
numéroté;1;1;1;0;14;0
noter;1;0;1;1;4;2
multitude;0;1;6;3;1;3
modification;1;2;3;2;5;4
mensuel;10;1;0;0;3;2
magazine;8;1;0;1;2;2
lent;1;1;6;0;1;8
lancer;6;0;1;6;3;2
lampe;1;0;0;0;1;14
justifier;1;3;2;1;5;5
justification;0;1;0;0;5;11
intervention;0;1;4;5;0;6
interdire;9;0;2;3;0;3
initiative;1;9;1;3;1;2
influencer;4;4;5;1;1;2
grandir;2;2;6;0;2;1
garder;3;2;1;1;4;5
fédération;7;6;0;0;1;0
fondation;6;7;0;3;0;1
finalement;1;5;7;1;1;2
feu;1;0;1;5;0;9
fatigue;0;0;9;1;1;5
défendre;0;0;1;12;1;2
décoratif;0;0;0;2;1;13
décision;2;5;0;0;8;2
court;2;0;1;2;3;4
conte;3;0;0;11;0;2
concours;4;4;1;3;3;1
complexité;0;0;11;0;3;0
collectivité;2;6;5;2;2;0
chambre;1;8;0;0;2;7
autonome;1;10;2;0;3;1
appendice;0;0;2;0;15;0
antérieurement;1;0;7;4;4;2
alphabétiques;0;0;0;0;9;8
album;1;0;0;0;8;8
affecter;3;4;4;0;1;6
acheteur;14;1;0;1;2;0
accorder;3;1;1;7;0;3
accepter;3;6;1;3;4;0
abstrait;0;0;6;1;0;4
épreuve;2;1;3;0;1;9
épars;0;1;2;10;4;0
victor;3;0;0;7;1;4
universalité;0;0;9;0;4;1
télégraphe;1;2;0;0;0;11
traitement;3;3;1;0;6;1
solide;0;1;3;1;4;5
signalisation;0;0;0;0;3;9
réserve;3;5;6;2;1;0
réduction;2;1;0;0;5;6
réciproquement;0;1;9;4;2;0
recommander;1;2;0;1;8;5
ranger;0;1;1;0;14;1
présent;1;0;1;7;6;2
progresser;2;1;4;1;5;3
prince;5;2;2;3;0;5
plante;1;0;0;1;2;2
pied;4;0;0;2;5;6
orateur;0;1;0;9;0;6
onde;0;3;0;0;0;12
net;1;0;5;0;1;8
kg;5;0;0;0;0;2
initiale;0;0;0;0;6;8
horizontale;0;3;0;0;4;10
honneur;0;4;1;6;1;4
hollandais;11;1;0;2;2;0
hasard;0;2;7;5;2;1
gramme;0;0;0;2;0;2
fréquemment;0;1;1;0;4;8
fragment;0;0;0;1;12;4
favorable;2;3;8;3;1;0
expert;4;3;2;4;2;1
encyclopedia;4;2;0;0;8;0
déterminé;0;4;4;0;5;2
diminuer;2;2;6;0;4;2
didot;7;0;0;0;0;6
danger;6;1;3;4;2;0
critiquer;0;2;3;4;5;1
coûteux;4;5;0;1;4;3
contrôler;1;5;1;0;5;1
conforme;0;3;5;0;5;2
condamner;6;0;3;6;0;0
concordance;0;0;1;0;8;6
clairement;0;1;6;0;2;0
charles;4;1;0;4;2;1
borner;1;0;4;5;6;0
bloc;0;2;0;0;2;12
argument;0;3;1;3;5;0
amateur;4;1;5;1;2;4
admirable;0;2;5;6;1;2
adapter;0;4;5;2;2;3
accent;0;0;5;0;0;6
abonné;16;0;0;0;0;1
abonnement;12;1;0;0;1;1
4e;4;4;0;0;6;2
émettre;3;4;1;1;2;4
élimination;3;0;8;0;4;0
électricité;1;0;2;0;1;11
égypte;0;4;0;7;1;3
éclairer;0;0;8;3;1;3
vertu;0;4;2;5;2;1
studio;3;7;0;0;0;5
spontané;0;0;7;5;0;0
sociologique;3;2;10;0;0;1
simplification;1;1;7;1;2;3
silence;2;0;0;12;0;2
régulièrement;8;3;0;1;3;1
richesse;0;4;2;5;3;2
retour;4;0;1;4;1;6
rencontre;1;0;1;10;1;2
radical;0;0;0;4;5;1
périodiquement;2;5;2;0;6;1
père;2;0;0;8;2;4
président;10;3;1;1;0;0
préliminaire;0;1;2;0;11;1
principalement;2;2;4;2;4;2
philosophe;0;0;3;10;1;1
outil;0;0;7;1;0;5
oriental;1;0;1;9;1;4
nettement;1;0;2;1;4;1
métrique;0;1;0;4;1;6
mundaneum;0;13;0;0;3;0
mission;6;3;1;5;0;0
meuble;1;1;0;0;12;1
merveilleux;1;1;4;8;0;1
manifester;1;0;3;8;0;3
léger;1;1;1;1;0;9
individualité;0;3;8;0;5;0
incunable;0;1;0;4;5;3
illustrer;1;0;0;3;5;6
ignorer;2;0;10;0;1;3
généralisé;1;2;3;0;3;4
généraliser;0;1;9;0;3;0
grèce;0;0;0;13;0;2
globe;2;0;0;3;0;10
fondement;0;2;7;3;1;1
expédition;6;6;0;2;0;2
efficience;1;6;9;0;0;0
détailler;0;0;1;0;9;1
dynamique;0;0;5;0;2;4
durable;0;1;5;1;0;5
diplomatique;6;5;1;2;0;1
diffuser;2;5;3;2;0;1
deuxième;0;1;3;0;5;2
deutsche;3;10;0;0;1;0
croissant;2;2;6;2;1;2
constante;1;5;1;0;9;0
concept;0;0;3;1;1;0
compilation;1;1;0;6;7;0
collectionnement;1;1;0;0;12;0
clavier;0;0;0;0;0;12
botanique;0;1;1;1;6;2
avancer;1;1;5;2;3;0
appuyer;1;1;3;2;5;3
altération;4;0;0;0;2;7
alinéa;0;0;0;0;9;1
agrandir;2;1;1;1;1;8
acteur;0;0;0;4;0;11
accumuler;1;1;3;0;2;1
érudit;4;4;0;4;0;2
élaboré;0;3;2;2;8;0
volant;3;0;1;1;7;1
verticale;0;2;0;1;7;5
ultime;0;2;7;1;2;0
trace;0;1;3;6;2;3
tenter;2;3;1;4;0;0
séparé;1;0;2;0;4;7
synoptique;0;1;0;0;5;2
synonyme;0;1;1;2;8;2
statique;0;0;7;0;2;2
st;5;0;1;4;3;0
risque;6;2;3;1;2;0
remettre;9;1;1;1;3;0
reconstitution;1;0;0;5;0;8
raconter;0;1;0;10;1;2
pseudonyme;1;0;1;3;8;0
primaire;4;1;0;1;5;0
phonographe;0;3;1;1;0;9
peintre;1;0;1;6;0;5
partager;3;1;2;7;1;1
narration;0;0;0;7;1;1
mériter;1;3;3;6;1;0
mélodie;0;0;4;2;1;5
marchand;9;0;0;1;4;1
législation;6;6;0;0;3;0
jeter;5;2;0;5;0;2
intime;1;0;1;10;1;1
insuffisant;1;0;2;2;5;1
instruire;0;1;1;7;1;1
idéologique;0;1;1;0;7;1
hebdomadaire;11;1;0;0;1;0
géométrie;0;0;1;0;2;3
gothique;0;0;1;2;0;9
fruit;0;3;5;3;3;1
fortement;2;2;0;2;1;5
formidable;3;1;5;5;0;0
fameux;7;1;0;4;2;1
face;1;0;1;0;4;5
explicite;0;0;1;1;1;1
exception;1;1;1;0;8;0
espagne;10;0;0;0;1;3
entourer;0;0;0;5;1;9
empêcher;5;0;1;2;2;2
dérouler;0;0;3;1;0;10
dépenser;7;2;2;0;2;1
commenter;4;0;0;3;5;1
codification;0;3;2;0;7;0
clé;0;1;1;4;3;4
chicago;5;1;0;1;1;2
ch;1;0;1;4;2;2
canon;1;0;0;4;0;6
calendrier;1;2;0;0;8;0
bénéfice;10;2;1;0;0;1
budget;8;4;0;0;1;0
bretagne;9;1;0;0;1;2
bleu;1;1;0;0;1;11
bibliophile;1;3;2;1;3;4
autrement;1;0;3;4;1;3
astronomique;0;0;3;0;5;4
associer;1;2;3;2;1;2
annales;6;0;0;6;1;2
amplifier;1;1;2;1;1;4
abandonner;1;1;0;7;1;5
1er;5;2;0;0;6;0
équation;0;0;1;3;1;2
énoncer;0;0;1;2;4;1
éclairage;0;1;0;0;0;8
échelon;0;6;0;0;5;0
von;5;0;0;0;3;0
verbe;0;0;2;1;0;0
vague;0;0;10;0;1;1
usine;1;6;1;1;0;4
user;0;1;0;4;0;4
uniquement;1;1;3;1;3;2
unification;1;4;1;0;4;2
télégraphique;8;0;1;0;1;4
trust;8;2;2;0;0;1
tourner;3;0;1;6;2;2
terrain;1;2;0;2;0;8
terminer;1;0;1;3;4;1
tentative;1;1;1;4;2;2
talent;2;0;5;5;0;2
syndicat;7;5;0;0;0;0
spécialisé;2;3;1;0;7;0
souverain;5;1;0;1;0;6
soutenir;3;1;0;4;3;3
sensation;0;0;3;4;0;3
sectionnement;0;0;0;1;10;0
réglementation;6;6;0;0;0;0
représentatif;0;0;7;0;1;4
rencontrer;1;2;0;3;5;2
reconstituer;3;0;3;2;2;4
rationalisation;0;5;6;0;1;2
prétendre;0;0;4;9;0;0
présider;0;3;5;1;5;0
propos;0;1;4;2;2;1
pliage;0;0;0;0;4;2
perfection;0;1;2;5;0;6
perception;0;0;9;1;0;2
pauvre;2;1;1;9;1;0
parlement;1;4;1;4;0;4
ouvrier;5;4;1;3;0;1
ornement;0;0;0;2;0;10
orient;0;0;0;9;0;5
opéra;0;0;1;5;1;4
opposé;2;0;1;4;2;5
opposition;0;3;3;2;3;2
naturellement;1;0;0;5;5;2
mystique;0;0;0;11;0;1
mur;0;1;0;4;0;8
mourir;0;0;1;10;0;0
mixte;2;6;2;0;1;3
ministre;11;1;0;1;1;0
millimètre;0;0;0;0;1;12
messagerie;12;0;0;0;0;1
marine;4;0;0;0;3;5
juin;7;2;0;1;0;3
jouir;3;1;2;6;0;0
iv;1;1;0;4;5;2
intervalle;0;0;2;0;6;4
instituer;5;5;0;3;0;0
inférieur;3;1;1;5;1;2
géométrique;0;0;0;1;0;4
graduellement;1;6;4;0;2;1
foi;2;1;1;7;2;1
fixation;1;1;6;0;1;4
faveur;2;5;2;4;0;0
excellence;0;5;2;3;4;0
européen;8;0;0;5;0;1
entente;0;11;0;0;2;0
engager;0;4;2;4;3;0
emporter;2;0;3;2;3;2
définitif;2;1;0;0;5;3
défense;3;5;0;5;0;0
décoration;0;1;1;1;1;10
débit;5;0;2;1;0;2
doute;1;1;6;2;4;0
domicile;5;6;0;1;0;1
doigt;0;0;0;0;2;11
discipline;0;0;11;0;3;0
corporation;9;2;0;0;0;2
constitué;1;6;1;0;4;1
composant;0;1;1;0;7;4
civilisé;1;0;2;6;1;0
cire;0;0;0;0;0;14
chercheur;1;3;7;0;3;0
cahier;1;0;1;1;5;6
bâtiment;2;6;0;1;1;1
bibliophilie;2;0;7;3;1;0
biblion;0;0;2;2;0;3
avril;10;2;0;1;1;0
assimiler;0;1;11;1;0;0
armoirie;1;0;0;2;3;4
arithmétique;1;0;0;0;0;3
archéologie;2;0;2;2;2;6
apprécier;0;0;8;4;0;0
apparent;0;0;0;2;4;3
apparence;1;1;5;1;1;2
ami;1;0;1;12;0;0
air;1;1;1;5;0;5
agréable;1;0;3;1;2;3
addition;0;0;2;0;7;3
absence;0;0;0;2;5;4
évidence;0;0;0;0;9;0
épuiser;5;1;0;1;3;2
éprouver;0;0;1;11;0;0
échantillon;2;1;1;0;8;1
ère;0;0;3;3;1;5
xiv;8;0;0;1;0;3
vignette;2;0;0;0;7;4
verset;0;0;0;1;6;0
verser;0;1;0;7;3;1
universitaire;6;5;0;0;1;0
typique;0;4;0;0;9;0
tiret;0;0;0;0;9;4
suisse;9;1;0;0;1;1
suggérer;0;1;1;1;3;4
succession;2;0;2;0;3;4
sphère;1;2;3;0;3;3
régner;3;0;2;6;1;0
réaction;0;0;8;3;0;1
rue;6;0;1;0;0;5
roubakine;0;4;2;1;2;1
reporter;2;0;1;1;5;3
recours;1;0;8;0;1;3
recette;3;3;1;2;2;1
raisonner;0;1;10;0;1;0
quantitatif;0;0;1;3;0;0
pratiquement;3;2;1;1;1;2
plastique;0;0;1;2;0;8
paysage;0;0;1;1;0;10
passion;0;0;4;8;0;1
parisien;10;0;0;0;0;1
parfaire;0;0;1;0;2;9
parenthèse;0;0;0;0;12;0
orienter;2;6;2;0;2;1
négatif;0;0;0;0;0;11
nécessairement;1;1;3;0;3;0
norme;0;1;7;0;4;0
mêler;0;0;3;6;0;1
